id,name,address,lat,lng,location,rating,total_reviews,price_level,phone,website,is_partner,discount_value,weekday_text,top_review
5d0a6f51-14d4-400a-aefa-6e4fd80776e6,JOY COFFEE & EATERY (Roastery Coffee),"Jl. Pramuka No.253, Pertabatan, Purwokerto Kidul, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.428973699999999,109.2539271,,4.7,201,0,0813-1897-2228,,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: Closed","Vietnamese Drip Coffee, Indonesia, captured on June 16, 2025. Traditional coffee brewed using a metal drip filter, slowly producing bold and aromatic flavor, served with sweetened condensed milk."
694ff9f6-9062-4c34-a65d-f4f1443b835b,et al Coffee Purwokerto,"Jl. DI Panjaitan No.23, Karangreja, Purwokerto Kidul, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4333486,109.2486108,,4.8,728,0,0899-5275-378,https://selfphotoetalpurwokerto.youcanbook.me/,False,0,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 12:00 – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","Photo booth around IDR 30k ( in 2023 ) and there was self-photo studio with 1 lighting paid per hour. There weren't many or a variety of options on the menu. there were too many rice bowls, and the fried noodles only had vegetables instead of chicken or eggs. There weren't many options for dessert and pastry, and none were available when I was there. There were plenty of beverages to choose from, but since the most of them were sweet, they are not ideal for a low-sugar diet!  If you didn't ask for non-sugar, even coffee had sugar in it. Many beverages were from powder drinks so I couldn’t request non-sugar drink other than coffee."
a6821514-4b12-478a-b4d9-14d8d5817ddc,Mampir Pawon Purwokerto,"H7H2+JF4, Mangunjaya, Purwokerto Lor, Purwokerto Timur, Banyumas Regency, Central Java 53114, Indonesia",-7.4209375,109.2511875,,4.8,4742,2,0856-4394-9242,,False,0,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM","I visited Mampir Pawon for dinner. They offer a wide variety of menu options, but unfortunately many of the dishes served were no longer hot. On the positive side, I really liked their garang asem, which had a nice balance of sour and savory flavors.
The place is family-friendly, with a playground for kids, a musholla, and even a self-service coffee corner, which is a nice extra. The atmosphere is relaxed and suitable for dining with family. Overall, it’s a comfortable place with many facilities, though food freshness could be improved, especially during dinner time"
4ae45a9e-2234-4279-9ad2-a975fa75c316,Teratai Cafe Purwokerto - Sky View Menara Pandang,"Jl. Bung Karno, Kalibener, Purwanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.431432099999999,109.232757,,4.8,947,0,0821-3880-8088,,False,0,"Monday: 2:00 – 10:00 PM
Tuesday: 2:00 – 10:00 PM
Wednesday: 2:00 – 10:00 PM
Thursday: 2:00 – 10:00 PM
Friday: 2:00 – 10:00 PM
Saturday: 9:30 AM – 10:00 PM
Sunday: 9:30 AM – 10:00 PM","Nice place to see the city view in the cafe, the location is in the rooftop. Enjoy the lights with the best Purwokerto night view."
31cf7538-fcfd-4c3a-aa3d-343a18f7ff25,Bento Kopi Purwokerto,"Pabuwaran, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53124, Indonesia",-7.395675499999999,109.249619,,4.5,1268,0,0859-3565-1874,,False,0,"Monday: 9:00 AM – 1:00 AM
Tuesday: 9:00 AM – 1:00 AM
Wednesday: 9:00 AM – 1:00 AM
Thursday: 9:00 AM – 1:00 AM
Friday: 9:00 AM – 1:00 AM
Saturday: 9:00 AM – 1:00 AM
Sunday: 9:00 AM – 1:00 AM",Loved the ambiance! Very calming.
a9d98c75-7324-4f0c-8203-d0d8edd21cca,Milestones Coffee House & Casual Dining,"Bancarkembar Permai Blok IX Jl. Gn. Singgalang No.14, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.411610500000001,109.2432628,,4.8,408,2,0811-250-422,https://linktr.ee/milestonescoffeehouse,False,0,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM","Lovely place with super friendly staff and great hospitality! The food tastes amazing and looks so pretty (i ordered the waffles, nachos, and hot dog) and the coffee is really good too. Cozy ambience that makes you want to stay longer. Definitely worth a visit! ✨"
02deb42f-8bc3-47e3-ba61-26502bcf9205,The Rooster Kitchen & Coffee,"Jl. Prof. Dr. Suharso No.8, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.4171364,109.2530496,,4.7,544,2,0851-7507-9811,,False,0,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM","The Rooster kitchen was the perfect place to have a big family lunch. The kids played on the play equipment plus looked at the animals and fish.
The food was delicious and service quick."
f50c4512-8324-4a92-a200-2abcf40b8237,Kopi Calf Signature Gor Satria Purwokerto,"Jl. Prof. Dr. Suharso No.53, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4174716,109.2500633,,4.7,1165,0,,,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 12:00 AM","Nice ambience. I love their dimsum, caramel pudding and dirty latte. For those who is planning to come here for the first time, i reccommend you to wear a (little) thick jacket just in case😉"
288366a4-7609-475a-b4c7-6143b28e1488,Ebony Cafe,"Jl. Raya Baturaden No.Km 8, Dusun III, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.336570099999999,109.2308175,,4.9,1763,0,0811-260-811,,False,0,"Monday: Closed
Tuesday: 12:00 – 10:00 PM
Wednesday: 12:00 – 10:00 PM
Thursday: 12:00 – 10:00 PM
Friday: 12:00 – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 10:00 PM","Totally recommended.
Good ambience pairs with good taste food. Tried their ""nasi goreng"", pizza, and coffee. They serve proper coffee, taste nice.
Service is also very good.
Worth every penny spent, not really expensive also.
Btw they also serve cocktails and wines."
2689d193-afc6-477c-ab03-09594603cfea,Etnik Coffee,"Jl. Ringin Tirto No.48, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.409827099999999,109.2419335,,4.6,353,0,0812-2976-2338,https://instagram.com/etnik.coffee,False,0,"Monday: 12:00 PM – 2:00 AM
Tuesday: 12:00 PM – 2:00 AM
Wednesday: 12:00 PM – 2:00 AM
Thursday: 12:00 PM – 2:00 AM
Friday: 12:00 PM – 2:00 AM
Saturday: 12:00 PM – 2:00 AM
Sunday: 12:00 PM – 2:00 AM","This is a very minimalistic and stylish café, in a convenient location. The seating is outdoor only, but most of the seats are under roofs, and in the shade so it is comfortable here. Apart from various coffee, tea, and other drinks, they also serve desserts and small dishes like french fries, or sandwiches. We enjoyed the ambience and the very friendly staff. One of the best coffees we had in Purwokerto, and we will come back."
a9ae8ac2-dd20-46c8-a768-944acceba4ad,Praketa,"Jl. H.R Boenyamin No.129 Desa Bancarkembar Kec. Purwokerto Utara, Dukuhbandong, Grendeng, Banyumas, Kabupaten Banyumas, Jawa Tengah 52212, Indonesia",-7.403594600000001,109.2448269,,4.6,1372,1,0896-1368-7198,http://praketa.id/,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM","I think this cafe kinda gives me an 'indie' vibe. Gen-Z would call Praketa a 'skena banget' type since its unique atmosphere. Also, this cafe is good for working, chilling, even just hanging out with your friends."
0989c2c1-6e3b-4b05-827d-2226c76d59e6,Level Up Resto & Bar,"Jl. Stadion I, Karangbawang, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4324401,109.2428779,,4.4,397,2,,,False,0,"Monday: 2:00 PM – 2:00 AM
Tuesday: 2:00 PM – 2:00 AM
Wednesday: 2:00 PM – 2:00 AM
Thursday: 2:00 PM – 2:00 AM
Friday: 2:00 PM – 2:00 AM
Saturday: 2:00 PM – 2:00 AM
Sunday: 2:00 PM – 2:00 AM","Any place where you can get a beer is appreciated. I was surprised to find this oasis in the middle (outskirts really) of a small city such as this. Atmosphere laid back when I went on a Friday at 11pm. No live music or DJ at the time. Didn't have food, self service."
07bdbdf6-6e64-4d93-8ebc-599912573cbc,Temu Resto,"Jl. Suparjo Rustam No.228, Dusun III, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.445925799999999,109.2756518,,4.8,449,0,0811-2829-224,http://www.instagram.com/temu_resto,False,0,"Monday: 7:00 AM – 1:00 AM
Tuesday: 7:00 AM – 1:00 AM
Wednesday: 7:00 AM – 1:00 AM
Thursday: 7:00 AM – 1:00 AM
Friday: 7:00 AM – 1:00 AM
Saturday: 7:00 AM – 1:00 AM
Sunday: 7:00 AM – 1:00 AM","Visited Temu Resto a few weeks ago. The ambience was charming and cozy. Placed on top of the building, you can have the best view from here. Has a little selection of beers but still a nice place to hang out with friends and family."
d204d94c-e51e-463d-9bf6-d8b908caef96,The Soeds Coffee Eats & Spaces,"Jl. Jatiwinangun No.25, Jatiwinangun, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.420250599999999,109.2429424,,4.6,1078,0,0896-6632-8283,http://www.instagram.com/thesoeds.coffee,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 8:00 AM – 11:00 PM","Kindly check the sandwich especially the Tokyo one. I didn't expect it to be that spicy, all I felt was pepper, not chili. I can suggest that you to warn the customer that the croissant is going to be spicy and make sure that they are okay with that. That's all. Overall, I like place. I see it as a good environment to chill and talk with friends. Keep up the good work!"
e6578a47-758c-451d-bb20-cf9256cc8bda,Milos Coffee,"Kebondalem, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4219393,109.2439498,,4.6,536,2,0877-0473-6071,,False,0,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 12:00 AM","Cozy cafe! They serve mostly Western dishes and some fusion. The chicken sambal matah was really good. I especially liked their super crunchy fries. All this quality with cheap Purwokerto prices! Very much worth it if you’re hanging out with friends or if you just wanna work.

The staff were very friendly and cheerful, much appreciated."
17179cb1-929d-4cf5-b17f-9596242c0b58,NAMA Coffee & Eatery,"Jl. Gerilya Timur No.35, Kruwet, Teluk, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53145, Indonesia",-7.4386618,109.2487566,,4.7,252,0,0812-2971-4047,,False,0,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 11:00 PM
Sunday: 9:00 AM – 10:00 PM","Before heading back to Semarang, I had a chance to visit my very first Cafe here in Purwokerto.
Glad I did, coz the cafe's ambience is so cozy.
Could imagine just chillin here and doing some work😄

Staffs were friendly and the menu were all interesting and mouth watering.
Nasi Kuring was the main highlight fer sure, rice that is fragrant, fried chicken cooked perfectly,and the chilli...mmmm mmmmmmm good‼️

That and the Capucinno were both perfect companions to the day.

Would definitely return whenever I visit Purwokerto again👌🏻"
09e7174b-6c6a-4700-b7e4-12af6ba58ce0,My Story Cafe & Bistro Purwokerto,"Jl. S. Parman No.638, Kedungampel, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.436268,109.2448081,,4.4,194,0,0877-4500-9287,https://www.instagram.com/mystory_purwokerto?igsh=MWo2MDhiNXNsaThkdA==,False,0,"Monday: 10:00 AM – 11:00 PM
Tuesday: 10:00 AM – 11:00 PM
Wednesday: 10:00 AM – 11:00 PM
Thursday: 10:00 AM – 11:00 PM
Friday: 10:00 AM – 11:00 PM
Saturday: 10:00 AM – 11:00 PM
Sunday: 10:00 AM – 11:00 PM","Hi, I am Zico.
I am going to review a café namely My Story Resto.

My Story Resto is located in Purwokerto.

It’s a modern and cozy café that serves various types of food and beverages.

This café is well known for its tasty food, friendly service, and affordable price.

The interior wall of this café is well and beautifully decorated with plants, warm lights, and wooden furniture.

My favorite spot is the corner seat near the window.

I recently dined there as my friend advised me to try this place.

For the appetizer, I ordered French fries.
It’s crispy and salty in a good way. It was delicious!

For the main course, I ordered grilled chicken with rice.
It’s juicy and flavorful. It was so good!

The ambience is truly relaxing and perfect for hanging out with friends.

Overall, I would really recommend My Story resto to anyone"
03be971f-df72-4296-a5be-06ed474e4951,SKY • 7 Cafe,"Jl. Sokajati No.9, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.425093700000001,109.2219419,,4.5,336,2,0813-9336-6999,https://instagram.com/skysevencafe?igshid=1p3v203vndmu1,False,0,"Monday: 11:00 AM – 11:00 PM
Tuesday: 11:00 AM – 11:00 PM
Wednesday: 11:00 AM – 11:00 PM
Thursday: 11:00 AM – 11:00 PM
Friday: 11:00 AM – 11:00 PM
Saturday: 11:00 AM – 12:00 AM
Sunday: 11:00 AM – 12:00 AM","Sky 7 cafe's a very cozy place, instagramable, you want to sit inside okay bangettt, mau to see the scenery around the underpass you can sit outside and stay instagramable too. And you can also sit on the rooftop and still present an epic view.Recomended banget for you guys.
Dari segi menu juga gakalah enakkk.. Ebl ebl ebl, enak bgt lowch😍"
